team_id,code,hex_bg,hex_text,hex_ol,team_name,status,league,division,w,l,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,x,1p,2p,3p,4p,5p,6p,7p,8p,9p,10p,11p,12p,13p,14p,15p,16p,17p,18p,19p,20p,21p,22p,23p,24p,25p,26p,27p,28p,29p,30p,31p,32p,33p,xp,1avg,2avg,3avg,4avg,5avg,6avg,7avg,8avg,9avg,10avg,11avg,12avg,13avg,14avg,15avg,16avg,17avg,18avg,19avg,20avg,21avg,22avg,23avg,24avg,25avg,26avg,27avg,28avg,29avg,30avg,31avg,32avg,33avg,xavg,runs,runs_adj,center_of_gravity
143,phi,D41244,FCFEFC,,Philadelphia Phillies,Total,National,East,19,22,31.0,13.0,18.0,9.0,21.0,17.0,18.0,25.0,11.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,7.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,32.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,7.0,0.7560975609756098,0.3170731707317073,0.43902439024390244,0.21951219512195122,0.5121951219512195,0.4146341463414634,0.43902439024390244,0.6097560975609756,0.34375,1.1666666666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,170.0,849.0,4.9941176470588236
120,was,BD032B,FCFEFC,001D42,Washington Nationals,Home,National,East,6,13,18.0,5.0,9.0,11.0,14.0,9.0,11.0,20.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,13.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,0.9473684210526315,0.2631578947368421,0.47368421052631576,0.5789473684210527,0.7368421052631579,0.47368421052631576,0.5789473684210527,1.0526315789473684,0.15384615384615385,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.25,100.0,488.0,4.88
120,was,BD032B,FCFEFC,001D42,Washington Nationals,Away,National,East,13,9,21.0,6.0,5.0,20.0,10.0,8.0,18.0,7.0,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.9545454545454546,0.2727272727272727,0.22727272727272727,0.9090909090909091,0.45454545454545453,0.36363636363636365,0.8181818181818182,0.3181818181818182,0.6818181818181818,1.75,,,,,,,,,,,,,,,,,,,,,,,,1.75,117.0,613.0,5.239316239316239
120,was,BD032B,FCFEFC,001D42,Washington Nationals,Total,National,East,19,22,39.0,11.0,14.0,31.0,24.0,17.0,29.0,27.0,17.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,8.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,35.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,8.0,0.9512195121951219,0.2682926829268293,0.34146341463414637,0.7560975609756098,0.5853658536585366,0.4146341463414634,0.7073170731707317,0.6585365853658537,0.4857142857142857,1.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,217.0,1101.0,5.073732718894009
112,chc,002B6C,C9072A,FFFFFF,Chicago Cubs,Home,National,Central,18,5,13.0,16.0,20.0,21.0,9.0,10.0,14.0,10.0,7.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,4.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,11.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,6.0,0.5652173913043478,0.6956521739130435,0.8695652173913043,0.9130434782608695,0.391304347826087,0.43478260869565216,0.6086956521739131,0.43478260869565216,0.6363636363636364,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,124.0,575.0,4.637096774193548
112,chc,002B6C,C9072A,FFFFFF,Chicago Cubs,Away,National,Central,9,9,2.0,9.0,14.0,7.0,9.0,16.0,12.0,10.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1111111111111111,0.5,0.7777777777777778,0.3888888888888889,0.5,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,503.0,5.527472527472527
112,chc,002B6C,C9072A,FFFFFF,Chicago Cubs,Total,National,Central,27,14,15.0,25.0,34.0,28.0,18.0,26.0,26.0,20.0,19.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,4.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,29.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,6.0,0.36585365853658536,0.6097560975609756,0.8292682926829268,0.6829268292682927,0.43902439024390244,0.6341463414634146,0.6341463414634146,0.4878048780487805,0.6551724137931034,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,215.0,1078.0,5.013953488372093
113,cin,BE0F34,FFFFFF,1D1D1D,Cincinnati Reds,Home,National,Central,12,9,17.0,9.0,4.0,9.0,11.0,10.0,4.0,14.0,7.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,11.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,0.8095238095238095,0.42857142857142855,0.19047619047619047,0.42857142857142855,0.5238095238095238,0.47619047619047616,0.19047619047619047,0.6666666666666666,0.6363636363636364,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,86.0,412.0,4.790697674418604
113,cin,BE0F34,FFFFFF,1D1D1D,Cincinnati Reds,Away,National,Central,10,10,12.0,6.0,2.0,8.0,7.0,12.0,4.0,6.0,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.6,0.3,0.1,0.4,0.35,0.6,0.2,0.3,0.7,1.75,,,,,,,,,,,,,,,,,,,,,,,,1.75,78.0,441.0,5.653846153846154
113,cin,BE0F34,FFFFFF,1D1D1D,Cincinnati Reds,Total,National,Central,22,19,29.0,15.0,6.0,17.0,18.0,22.0,8.0,20.0,21.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,8.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,31.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,6.0,0.7073170731707317,0.36585365853658536,0.14634146341463414,0.4146341463414634,0.43902439024390244,0.5365853658536586,0.1951219512195122,0.4878048780487805,0.6774193548387096,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,1.3333333333333333,164.0,853.0,5.201219512195122
158,mil,11284B,FEC52E,FFFFFF,Milwaukee Brewers,Home,National,Central,13,8,12.0,10.0,8.0,21.0,8.0,21.0,12.0,17.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.5714285714285714,0.47619047619047616,0.38095238095238093,1.0,0.38095238095238093,1.0,0.5714285714285714,0.8095238095238095,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,116.0,592.0,5.103448275862069
158,mil,11284B,FEC52E,FFFFFF,Milwaukee Brewers,Away,National,Central,9,8,13.0,3.0,7.0,10.0,7.0,5.0,9.0,15.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7647058823529411,0.17647058823529413,0.4117647058823529,0.5882352941176471,0.4117647058823529,0.29411764705882354,0.5294117647058824,0.8823529411764706,0.4117647058823529,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,79.0,421.0,5.329113924050633
158,mil,11284B,FEC52E,FFFFFF,Milwaukee Brewers,Total,National,Central,22,16,25.0,13.0,15.0,31.0,15.0,26.0,21.0,32.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,27.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.6578947368421053,0.34210526315789475,0.39473684210526316,0.8157894736842105,0.39473684210526316,0.6842105263157895,0.5526315789473685,0.8421052631578947,0.4074074074074074,1.5,,,,,,,,,,,,,,,,,,,,,,,,1.5,195.0,1013.0,5.194871794871795
134,pit,2A2723,FFC82E,,Pittsburgh Pirates,Home,National,Central,11,9,15.0,19.0,3.0,12.0,18.0,21.0,5.0,18.0,4.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,5.0,0.75,0.95,0.15,0.6,0.9,1.05,0.25,0.9,0.4,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.4,117.0,565.0,4.829059829059829
134,pit,2A2723,FFC82E,,Pittsburgh Pirates,Away,National,Central,11,10,12.0,12.0,5.0,4.0,12.0,8.0,8.0,2.0,16.0,8.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,10.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,9.0,0.5714285714285714,0.5714285714285714,0.23809523809523808,0.19047619047619047,0.5714285714285714,0.38095238095238093,0.38095238095238093,0.09523809523809523,0.7619047619047619,1.6,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,89.0,493.0,5.53932584269663
134,pit,2A2723,FFC82E,,Pittsburgh Pirates,Total,National,Central,22,19,27.0,31.0,8.0,16.0,30.0,29.0,13.0,20.0,20.0,8.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,12.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,31.0,7.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,14.0,0.6585365853658537,0.7560975609756098,0.1951219512195122,0.3902439024390244,0.7317073170731707,0.7073170731707317,0.3170731707317073,0.4878048780487805,0.6451612903225806,1.1428571428571428,0.75,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,206.0,1058.0,5.135922330097087
138,stl,CE0027,FFFFFF,012342,St. Louis Cardinals,Home,National,Central,10,10,10.0,5.0,14.0,8.0,2.0,16.0,8.0,13.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,13.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,0.5,0.25,0.7,0.4,0.1,0.8,0.4,0.65,0.15384615384615385,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,82.0,419.0,5.109756097560975
138,stl,CE0027,FFFFFF,012342,St. Louis Cardinals,Away,National,Central,13,6,9.0,3.0,9.0,8.0,23.0,4.0,12.0,17.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.47368421052631576,0.15789473684210525,0.47368421052631576,0.42105263157894735,1.2105263157894737,0.21052631578947367,0.631578947368421,0.8947368421052632,0.42105263157894735,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,1.6666666666666667,98.0,555.0,5.663265306122449
138,stl,CE0027,FFFFFF,012342,St. Louis Cardinals,Total,National,Central,23,16,19.0,8.0,23.0,16.0,25.0,20.0,20.0,30.0,10.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,9.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,32.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,7.0,0.48717948717948717,0.20512820512820512,0.5897435897435898,0.41025641025641024,0.6410256410256411,0.5128205128205128,0.5128205128205128,0.7692307692307693,0.3125,1.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,1.2857142857142858,180.0,974.0,5.411111111111111
109,ari,A6192E,2CCCD3,,Arizona Diamondbacks,Home,National,West,12,9,9.0,17.0,6.0,7.0,8.0,13.0,13.0,17.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.42857142857142855,0.8095238095238095,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.6190476190476191,0.6190476190476191,0.8095238095238095,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,95.0,480.0,5.052631578947368
109,ari,A6192E,2CCCD3,,Arizona Diamondbacks,Away,National,West,7,11,5.0,8.0,6.0,12.0,14.0,9.0,5.0,8.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.2777777777777778,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.5,0.2777777777777778,0.4444444444444444,0.2222222222222222,1.5,,,,,,,,,,,,,,,,,,,,,,,,1.5,74.0,376.0,5.081081081081081
109,ari,A6192E,2CCCD3,,Arizona Diamondbacks,Total,National,West,19,20,14.0,25.0,12.0,19.0,22.0,22.0,18.0,25.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,28.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.358974358974359,0.6410256410256411,0.3076923076923077,0.48717948717948717,0.5641025641025641,0.5641025641025641,0.46153846153846156,0.6410256410256411,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,169.0,856.0,5.06508875739645
115,col,1D1D1D,84888B,380982,Colorado Rockies,Home,National,West,8,11,13.0,16.0,3.0,11.0,12.0,11.0,9.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6842105263157895,0.8421052631578947,0.15789473684210525,0.5789473684210527,0.631578947368421,0.5789473684210527,0.47368421052631576,0.5789473684210527,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,393.0,4.465909090909091
115,col,1D1D1D,84888B,380983,Colorado Rockies,Away,National,West,8,14,12.0,6.0,9.0,14.0,7.0,10.0,7.0,9.0,8.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,5.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,6.0,0.5454545454545454,0.2727272727272727,0.4090909090909091,0.6363636363636364,0.3181818181818182,0.45454545454545453,0.3181818181818182,0.4090909090909091,0.36363636363636365,0.6666666666666666,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,87.0,448.0,5.149425287356322
115,col,1D1D1D,84888B,380984,Colorado Rockies,Total,National,West,16,25,25.0,22.0,12.0,25.0,19.0,21.0,16.0,20.0,10.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,5.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,33.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,6.0,0.6097560975609756,0.5365853658536586,0.2926829268292683,0.6097560975609756,0.4634146341463415,0.5121951219512195,0.3902439024390244,0.4878048780487805,0.30303030303030304,0.6666666666666666,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,175.0,841.0,4.805714285714286
119,lad,003479,FFFFFF,,Los Angeles Dodgers,Home,National,West,13,8,12.0,5.0,13.0,9.0,6.0,13.0,6.0,17.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5714285714285714,0.23809523809523808,0.6190476190476191,0.42857142857142855,0.2857142857142857,0.6190476190476191,0.2857142857142857,0.8095238095238095,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,464.0,5.155555555555556
119,lad,003479,FFFFFF,,Los Angeles Dodgers,Away,National,West,11,8,8.0,14.0,26.0,11.0,16.0,9.0,9.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.42105263157894735,0.7368421052631579,1.368421052631579,0.5789473684210527,0.8421052631578947,0.47368421052631576,0.47368421052631576,0.42105263157894735,0.631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,527.0,4.663716814159292
119,lad,003479,FFFFFF,,Los Angeles Dodgers,Total,National,West,24,16,20.0,19.0,39.0,20.0,22.0,22.0,15.0,25.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.475,0.975,0.5,0.55,0.55,0.375,0.625,0.7241379310344828,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,991.0,4.8817733990147785
135,sd,2F241D,FFC425,,San Diego Padres,Home,National,West,13,10,6.0,6.0,13.0,9.0,13.0,11.0,5.0,11.0,12.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,7.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,14.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,0.2608695652173913,0.2608695652173913,0.5652173913043478,0.391304347826087,0.5652173913043478,0.4782608695652174,0.21739130434782608,0.4782608695652174,0.8571428571428571,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.75,93.0,534.0,5.741935483870968
135,sd,2F241D,FFC425,,San Diego Padres,Away,National,West,11,6,2.0,5.0,3.0,12.0,13.0,4.0,13.0,9.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.7058823529411765,0.7647058823529411,0.23529411764705882,0.7647058823529411,0.5294117647058824,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,465.0,6.038961038961039
135,sd,2F241D,FFC425,,San Diego Padres,Total,National,West,24,16,8.0,11.0,16.0,21.0,26.0,15.0,18.0,20.0,28.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,7.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,31.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,0.2,0.275,0.4,0.525,0.65,0.375,0.45,0.5,0.9032258064516129,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.75,170.0,999.0,5.876470588235295
137,sf,2A2723,FF4819,,San Francisco Giants,Home,National,West,10,12,11.0,3.0,8.0,3.0,9.0,17.0,10.0,8.0,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,13.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,0.5,0.13636363636363635,0.36363636363636365,0.13636363636363635,0.4090909090909091,0.7727272727272727,0.45454545454545453,0.36363636363636365,0.15384615384615385,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,74.0,384.0,5.1891891891891895
137,sf,2A2723,FF4819,,San Francisco Giants,Away,National,West,6,12,6.0,10.0,5.0,8.0,3.0,9.0,10.0,0.0,4.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,5.0,0.3333333333333333,0.5555555555555556,0.2777777777777778,0.4444444444444444,0.16666666666666666,0.5,0.5555555555555556,0.0,0.2222222222222222,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.2,56.0,260.0,4.642857142857143
137,sf,2A2723,FF4819,,San Francisco Giants,Total,National,West,16,24,17.0,13.0,13.0,11.0,12.0,26.0,20.0,8.0,6.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,4.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,31.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,8.0,0.425,0.325,0.325,0.275,0.3,0.65,0.5,0.2,0.1935483870967742,0.5,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,130.0,644.0,4.953846153846154
